category_id,lang,name,description
01K7CT8159XD1PTDT07STP6WAV,pt,Limpeza,
01K7CT8159XD1PTDT07STP6WAV,es,Limpieza,
01K7CT815AHVPNPD6WYQ5MS8D6,en,Maintenance cleaning,
01K7CT815AHVPNPD6WYQ5MS8D6,ru,Поддерживающая уборка,
01K7CT815AHVPNPD6WYQ5MS8D6,pt,Limpeza de manutenção,
01K7CT815AHVPNPD6WYQ5MS8D6,es,Limpieza de mantenimiento,
01K7CT815ATNHH2E00NKWDJ3SY,en,General cleaning,
01K7CT815ATNHH2E00NKWDJ3SY,ru,Генеральная уборка,
01K7CT815ATNHH2E00NKWDJ3SY,pt,Limpeza geral,
01K7CT815ATNHH2E00NKWDJ3SY,es,Limpieza general,
01K7CT815B467SHZD8SP5MJ227,en,Post-renovation cleaning,
01K7CT815B467SHZD8SP5MJ227,ru,Уборка после ремонта,
01K7CT815B467SHZD8SP5MJ227,pt,Limpeza pós-obra,
01K7CT815B467SHZD8SP5MJ227,es,Limpieza después de la obra,
01K7CT815BYD1PJ1W7H9PC5TS6,en,Window cleaning,
01K7CT815BYD1PJ1W7H9PC5TS6,ru,Мытьё окон,
01K7CT815BYD1PJ1W7H9PC5TS6,pt,Limpeza de janelas,
01K7CT815BYD1PJ1W7H9PC5TS6,es,Limpieza de ventanas,
01K7CT815C3YA7VMBMQ73N3T0J,en,Furniture dry cleaning,
01K7CT815C3YA7VMBMQ73N3T0J,ru,Химчистка мебели,
01K7CT815C3YA7VMBMQ73N3T0J,pt,Limpeza a seco de móveis,
01K7CT815C3YA7VMBMQ73N3T0J,es,Limpieza en seco de muebles,
01K7CT815C5RFWF1ZPFD8EAVMC,en,Carpet cleaning,
01K7CT815C5RFWF1ZPFD8EAVMC,ru,Чистка ковров,
01K7CT815C5RFWF1ZPFD8EAVMC,pt,Limpeza de tapetes,
01K7CT815C5RFWF1ZPFD8EAVMC,es,Limpieza de alfombras,
01K7CT815D0N34JB1SJ2WE7FZM,en,Home help,
01K7CT815D0N34JB1SJ2WE7FZM,ru,Помощь по дому,
01K7CT815D0N34JB1SJ2WE7FZM,pt,Ajuda doméstica,
01K7CT815D0N34JB1SJ2WE7FZM,es,Ayuda a domicilio,
01K7CT815DD0REVXH7SE3MQ5FE,en,Housekeeper,
01K7CT815DD0REVXH7SE3MQ5FE,ru,Домработница,
01K7CT815DD0REVXH7SE3MQ5FE,pt,Empregada doméstica,
01K7CT815DD0REVXH7SE3MQ5FE,es,Asistenta del hogar,
01K7CT815E2EQSC0X1Y0R4Z3QC,en,Nanny,
01K7CT815E2EQSC0X1Y0R4Z3QC,ru,Няня,
01K7CT815E2EQSC0X1Y0R4Z3QC,pt,Ama,
01K7CT815E2EQSC0X1Y0R4Z3QC,es,Niñera,
01K7CT815EMW07EZVCYDDWMM08,en,Cook,
01K7CT815EMW07EZVCYDDWMM08,ru,Повар,
01K7CT815EMW07EZVCYDDWMM08,pt,Cozinheiro,
01K7CT815EMW07EZVCYDDWMM08,es,Cocinero,
01K7CT815FAQB45GKMSX07E58S,en,Dog walking,
01K7CT815FAQB45GKMSX07E58S,ru,Выгул собак,
01K7CT815FAQB45GKMSX07E58S,pt,Passeio de cães,
01K7CT815FAQB45GKMSX07E58S,es,Paseo de perros,
01K7CT815FTP54WMVDY5J5V4W2,en,Caregiver,
01K7CT815FTP54WMVDY5J5V4W2,ru,Сиделка,
01K7CT815FTP54WMVDY5J5V4W2,pt,Cuidador,
01K7CT815FTP54WMVDY5J5V4W2,es,Cuidador,
01K7CT815G3J97AQ8Q8G7Z6RZ9,en,Elderly care,
01K7CT815G3J97AQ8Q8G7Z6RZ9,ru,Помощь пожилым,
01K7CT815G3J97AQ8Q8G7Z6RZ9,pt,Apoio a idosos,
01K7CT815G3J97AQ8Q8G7Z6RZ9,es,Ayuda a mayores,
01K7CT815GFTHX0FP682WEWTSG,en,Household services,
01K7CT815GFTHX0FP682WEWTSG,ru,Бытовые услуги,
01K7CT815GFTHX0FP682WEWTSG,pt,Serviços domésticos,
01K7CT815GFTHX0FP682WEWTSG,es,Servicios domésticos,
01K7CT815H9C590TPHK2BVJMMR,en,Furniture assembly,
01K7CT815H9C590TPHK2BVJMMR,ru,Сборка мебели,
01K7CT815H9C590TPHK2BVJMMR,pt,Montagem de móveis,
01K7CT815H9C590TPHK2BVJMMR,es,Montaje de muebles,
01K7CT815HMTWZQ0PPBKXQ34JQ,en,Minor repairs,
01K7CT815HMTWZQ0PPBKXQ34JQ,ru,Мелкий ремонт,
01K7CT815HMTWZQ0PPBKXQ34JQ,pt,Pequenas reparações,
01K7CT815HMTWZQ0PPBKXQ34JQ,es,Pequeñas reparaciones,
01K7CT815J6SJZGK93JG78EHA9,en,Appliance installation,
01K7CT815J6SJZGK93JG78EHA9,ru,Установка техники,
01K7CT815J6SJZGK93JG78EHA9,pt,Instalação de eletrodomésticos,
01K7CT815J6SJZGK93JG78EHA9,es,Instalación de electrodomésticos,
01K7CT815JAY8V0333Z3ZKT5CH,en,Handyman,
01K7CT815JAY8V0333Z3ZKT5CH,ru,Муж на час,
01K7CT815JAY8V0333Z3ZKT5CH,pt,Faz-tudo,
01K7CT815JAY8V0333Z3ZKT5CH,es,Manitas,
01K7CT815KEE7HQ8EX16FQYC40,en,Work,Job & Employee Search
01K7CT815KEE7HQ8EX16FQYC40,ru,Работа,Поиск работы и сотрудников
01K7CT815KEE7HQ8EX16FQYC40,pt,Trabalho,Procura de Emprego e Colaboradores
01K7CT815KEE7HQ8EX16FQYC40,es,Trabajo,Búsqueda de Empleo y Empleados
01K7CT815M317Q2RES9F60Z39D,en,IT and Internet,
01K7CT815M317Q2RES9F60Z39D,ru,IT и интернет,
01K7CT815M317Q2RES9F60Z39D,pt,TI e Internet,
01K7CT815M317Q2RES9F60Z39D,es,TI e Internet,
01K7CT815MMNJ584V2AC6327Y0,en,Sales,
01K7CT815MMNJ584V2AC6327Y0,ru,Продажи,
01K7CT815MMNJ584V2AC6327Y0,pt,Vendas,
01K7CT815MMNJ584V2AC6327Y0,es,Ventas,
01K7CT815N0X67BXCG2NCE1XYT,en,Construction,
01K7CT815N0X67BXCG2NCE1XYT,ru,Строительство,
01K7CT815N0X67BXCG2NCE1XYT,pt,Construção,
01K7CT815N0X67BXCG2NCE1XYT,es,Construcción,
01K7CT815NQWVR9MZB1QNNK0YY,en,Administrative work,
01K7CT815NQWVR9MZB1QNNK0YY,ru,Административная работа,
01K7CT815NQWVR9MZB1QNNK0YY,pt,Trabalho administrativo,
01K7CT815NQWVR9MZB1QNNK0YY,es,Trabajo administrativo,
01K7CT815P24DDP4G4P2AFD5AM,en,Public catering,
01K7CT815P24DDP4G4P2AFD5AM,ru,Общественное питание,
01K7CT815P24DDP4G4P2AFD5AM,pt,Restauração,
01K7CT815P24DDP4G4P2AFD5AM,es,Hostelería,
01K7CT815PBQ761HCHZ4RTVVXY,en,Production,
01K7CT815PBQ761HCHZ4RTVVXY,ru,Производство,
01K7CT815PBQ761HCHZ4RTVVXY,pt,Produção,
01K7CT815PBQ761HCHZ4RTVVXY,es,Producción,
01K7CT815PV0VADPN75DM2MQY1,en,Trade,
01K7CT815PV0VADPN75DM2MQY1,ru,Торговля,
01K7CT815PV0VADPN75DM2MQY1,pt,Comércio,
01K7CT815PV0VADPN75DM2MQY1,es,Comercio,
01K7CT815Q94GSFHSRAHN3SKDV,en,Transport and logistics,
01K7CT815Q94GSFHSRAHN3SKDV,ru,Транспорт и логистика,
01K7CT815Q94GSFHSRAHN3SKDV,pt,Transporte e logística,
01K7CT815Q94GSFHSRAHN3SKDV,es,Transporte y logística,
01K7CT815QJ2K9F8V6VXT2A5K9,en,Medicine,
01K7CT815QJ2K9F8V6VXT2A5K9,ru,Медицина,
01K7CT815QJ2K9F8V6VXT2A5K9,pt,Medicina,
01K7CT815QJ2K9F8V6VXT2A5K9,es,Medicina,
01K7CT815R5JP4GQ05EG3DCGY1,en,Education,
01K7CT815R5JP4GQ05EG3DCGY1,ru,Образование,
01K7CT815R5JP4GQ05EG3DCGY1,pt,Educação,
01K7CT815R5JP4GQ05EG3DCGY1,es,Educación,
01K7CT815T659S0WSXE585QS2A,en,Tours and packages,
01K7CT815T659S0WSXE585QS2A,ru,Туры и путёвки,
01K7CT815T659S0WSXE585QS2A,pt,Excursões e pacotes,
01K7CT815T659S0WSXE585QS2A,es,Tours y paquetes,
01K7CT815TA7045Z16FE2W0YF8,en,Beach holidays,
01K7CT815TA7045Z16FE2W0YF8,ru,Пляжный отдых,
01K7CT815TA7045Z16FE2W0YF8,pt,Férias na praia,
01K7CT815TA7045Z16FE2W0YF8,es,Vacaciones en la playa,
01K7CT815VCNPVR26X28SA6DYY,en,Ski tours,
01K7CT815VCNPVR26X28SA6DYY,ru,Горнолыжные туры,
01K7CT815VCNPVR26X28SA6DYY,pt,Excursões de esqui,
01K7CT815VCNPVR26X28SA6DYY,es,Viajes de esquí,
01K7CT815VMMT3GR94WZ7N7S0R,en,Sightseeing tours,
01K7CT815VMMT3GR94WZ7N7S0R,ru,Экскурсионные туры,
01K7CT815VMMT3GR94WZ7N7S0R,pt,Excursões turísticas,
01K7CT815VMMT3GR94WZ7N7S0R,es,Tours turísticos,
01K7CT815WX9C48G2R3Y6XZP8C,en,Cruises,
01K7CT815WX9C48G2R3Y6XZP8C,ru,Круизы,
01K7CT815WX9C48G2R3Y6XZP8C,pt,Cruzeiros,
01K7CT815WX9C48G2R3Y6XZP8C,es,Cruceros,
01K7CT815WZKD69B9DKDJ15MNN,en,Tickets,
01K7CT815WZKD69B9DKDJ15MNN,ru,Билеты,
01K7CT815WZKD69B9DKDJ15MNN,pt,Bilhetes,
01K7CT815WZKD69B9DKDJ15MNN,es,Billetes,
01K7CT815XA345MNS0VSMWCTGA,en,Train tickets,
01K7CT815XA345MNS0VSMWCTGA,ru,Ж/д билеты,
01K7CT815XA345MNS0VSMWCTGA,pt,Bilhetes de comboio,
01K7CT815XA345MNS0VSMWCTGA,es,Billetes de tren,
01K7CT815XJ100EEECP7Z9CP33,en,Air tickets,
01K7CT815XJ100EEECP7Z9CP33,ru,Авиабилеты,
01K7CT815XJ100EEECP7Z9CP33,pt,Bilhetes de avião,
01K7CT815XJ100EEECP7Z9CP33,es,Billetes de avión,
01K7CT815Y5D4AFGK9C7TCZBX5,en,Visas,
01K7CT815Y5D4AFGK9C7TCZBX5,ru,Визы,
01K7CT815Y5D4AFGK9C7TCZBX5,pt,Vistos,
01K7CT815Y5D4AFGK9C7TCZBX5,es,Visados,
01K7CT815YW522BJVKJF6VF7ZK,en,Bus tickets,
01K7CT815YW522BJVKJF6VF7ZK,ru,Автобусные билеты,
01K7CT815YW522BJVKJF6VF7ZK,pt,Bilhetes de autocarro,
01K7CT815YW522BJVKJF6VF7ZK,es,Billetes de autobús,
01K7CT815Z4XPHZHAZRVVTC9XT,en,Schengen visas,
01K7CT815Z4XPHZHAZRVVTC9XT,ru,Шенгенские визы,
01K7CT815Z4XPHZHAZRVVTC9XT,pt,Vistos Schengen,
01K7CT815Z4XPHZHAZRVVTC9XT,es,Visados Schengen,
01K7CT815ZZE3YY59YFSZFFT41,en,Visa processing,
01K7CT815ZZE3YY59YFSZFFT41,ru,Оформление виз,
01K7CT815ZZE3YY59YFSZFFT41,pt,Processamento de vistos,
01K7CT815ZZE3YY59YFSZFFT41,es,Tramitación de visados,
01K7CT8162HMR2AFDWS8HHEJ0T,en,Other Services,Other Services
01K7CT8162HMR2AFDWS8HHEJ0T,ru,Прочие услуги,Разные услуги
01K7CT8162HMR2AFDWS8HHEJ0T,pt,Outros Serviços,Outros Serviços
01K7CT8162HMR2AFDWS8HHEJ0T,es,Otros Servicios,Otros Servicios
01K7CT8162HPAYR8A1QTAGCG01,en,Veterinary services,
01K7CT8162HPAYR8A1QTAGCG01,ru,Ветеринарные услуги,
01K7CT8162HPAYR8A1QTAGCG01,pt,Serviços veterinários,
01K7CT8162HPAYR8A1QTAGCG01,es,Servicios veterinarios,
01K7CT81635XQHQXYJ8G1H32C4,en,Grooming,
01K7CT81635XQHQXYJ8G1H32C4,ru,Груминг,
01K7CT81635XQHQXYJ8G1H32C4,pt,Grooming,
01K7CT81635XQHQXYJ8G1H32C4,es,Peluquería de mascotas,
01K7CT8163JG89M1RYZE44T752,en,Training,
01K7CT8163JG89M1RYZE44T752,ru,Дрессировка,
01K7CT8163JG89M1RYZE44T752,pt,Treino,
01K7CT8163JG89M1RYZE44T752,es,Adiestramiento,
01K7CT8164AXK6FDDG30AVAWT4,en,Pet boarding,
01K7CT8164AXK6FDDG30AVAWT4,ru,Передержка животных,
01K7CT8164AXK6FDDG30AVAWT4,pt,Alojamento temporário de animais,
01K7CT8164AXK6FDDG30AVAWT4,es,Residencia de mascotas,
01K7CT8168HRPHZBVVVA08K41X,en,Funeral services,
01K7CT8168HRPHZBVVVA08K41X,ru,Ритуальные услуги,
01K7CT8168HRPHZBVVVA08K41X,pt,Serviços funerários,
01K7CT8168HRPHZBVVVA08K41X,es,Servicios funerarios,
01K7CT8168TSY9HY77ZYASNQ7Z,en,Key making,
01K7CT8168TSY9HY77ZYASNQ7Z,ru,Изготовление ключей,
01K7CT8168TSY9HY77ZYASNQ7Z,pt,Fabrico de chaves,
01K7CT8168TSY9HY77ZYASNQ7Z,es,Fabricación de llaves,
01K7CT816954Q553NE5E2F8ZYY,en,Pawnshops,
01K7CT816954Q553NE5E2F8ZYY,ru,Ломбарды,
01K7CT816954Q553NE5E2F8ZYY,pt,Casas de penhores,
01K7CT816954Q553NE5E2F8ZYY,es,Casas de empeño,
01K7CT8169ZVPP09Y6HMWRAE1J,en,Locksmith services,
01K7CT8169ZVPP09Y6HMWRAE1J,ru,Вскрытие замков,
01K7CT8169ZVPP09Y6HMWRAE1J,pt,Abertura de fechaduras,
01K7CT8169ZVPP09Y6HMWRAE1J,es,Apertura de cerraduras,
01K7M9YVK0V17102B861JRCECW,en,Vehicles,
01K7M9YVK0V17102B861JRCECW,ru,Транспорт,
01K7M9YVK0V17102B861JRCECW,pt,Veículos,
01K7M9YVK0V17102B861JRCECW,es,Vehículos,
01K7M9YVK4G7MYJBP0G4QYQDQQ,en,Goods,
01K7M9YVK4G7MYJBP0G4QYQDQQ,ru,Товары,
01K7M9YVK4G7MYJBP0G4QYQDQQ,pt,Produtos,
01K7M9YVK4G7MYJBP0G4QYQDQQ,es,Productos,
01K7M9YVK659P2ZGBPBTYCPZV7,en,Services,
01K7M9YVK659P2ZGBPBTYCPZV7,ru,Услуги,
01K7M9YVK659P2ZGBPBTYCPZV7,pt,Serviços,
01K7M9YVK659P2ZGBPBTYCPZV7,es,Servicios,
01K7MKPRZR4JP8QWC8GAYEJNV9,en,Water Sports,"Surfboards, kayaks, paddleboards, jet-skis"
01K7MKPRZR4JP8QWC8GAYEJNV9,ru,Водные виды спорта,"Серфборды, байдарки, САП-борды, гидроциклы"
01K7MKPRZR4JP8QWC8GAYEJNV9,pt,Esportes Aquáticos,"Pranchas de surf, caiaques, pranchas de paddle, jet-skis"
01K7MKPRZR4JP8QWC8GAYEJNV9,es,Deportes Acuáticos,"Tablas de surf, kayaks, tablas de paddle, motos de agua"
01K7MKPS5J7EFJ5RMF5VS96F0Y,en,Paddleboards (SUP),Stand-up paddleboards
01K7MKPS5J7EFJ5RMF5VS96F0Y,ru,САП-борды,Доски для гребли стоя
01K7MKPS5J7EFJ5RMF5VS96F0Y,pt,Pranchas de paddle,Pranchas de stand-up paddle
01K7MKPS5J7EFJ5RMF5VS96F0Y,es,Tablas de paddle,Tablas de paddle surf
01K7MKPS5J7HQC3H3FNHFW3V4Q,en,Surfboards,Surfboards and bodyboards
01K7MKPS5J7HQC3H3FNHFW3V4Q,ru,Серфборды,Доски для серфинга
01K7MKPS5J7HQC3H3FNHFW3V4Q,pt,Pranchas de surf,Pranchas de surf e bodyboards
01K7MKPS5J7HQC3H3FNHFW3V4Q,es,Tablas de surf,Tablas de surf y bodyboards
01K7MKPS5JV70ZSF8G3D032Y5J,en,Kayaks & Canoes,"Kayaks, canoes, rafts"
01K7MKPS5JV70ZSF8G3D032Y5J,ru,Байдарки и каноэ,"Байдарки, каноэ, рафты"
01K7MKPS5JV70ZSF8G3D032Y5J,pt,Caiaques e canoas,"Caiaques, canoas, botes"
01K7MKPS5JV70ZSF8G3D032Y5J,es,Kayaks y canoas,"Kayaks, canoas, balsas"
01K7MKPS5JYTSVN8RSFSZ50YSX,en,Jet Skis,Personal watercraft
01K7MKPS5JYTSVN8RSFSZ50YSX,ru,Гидроциклы,Персональные водные мотоциклы
01K7MKPS5JYTSVN8RSFSZ50YSX,pt,Jet-skis,Motos aquáticas pessoais
01K7MKPS5JYTSVN8RSFSZ50YSX,es,Motos de agua,Motos acuáticas personales
01K7MM3XHZ8PCZ324NPK00AFJG,en,Commercial (Other),Other commercial properties not listed in specific categories
01K7MM3XHZ8PCZ324NPK00AFJG,ru,Коммерческая (всё остальное),"Прочая коммерческая недвижимость, не указанная в других категориях"
01K7MM3XHZ8PCZ324NPK00AFJG,pt,Comercial (Outros),Outros imóveis comerciais não listados em categorias específicas
01K7MM3XHZ8PCZ324NPK00AFJG,es,Comercial (Otros),Otras propiedades comerciales no listadas en categorías específicas
01K7MMNEJGBBSQXW43AE33CZ5Z,en,Building Supplies,Construction Materials & Supplies
01K7MMNEJGBBSQXW43AE33CZ5Z,ru,Стройматериалы,Строительные материалы и принадлежности
01K7MMNEJGBBSQXW43AE33CZ5Z,pt,Material de Construção,Materiais e Suprimentos de Construção
01K7MMNEJGBBSQXW43AE33CZ5Z,es,Material de Construcción,Materiales y Suministros de Construcción
01K7MMNEJRP7PF4AGSGAE2WEGY,en,Camping & Hiking,Camping and Hiking Gear
01K7MMNEJRP7PF4AGSGAE2WEGY,ru,Кемпинг и походы,Снаряжение для кемпинга и походов
01K7MMNEJRP7PF4AGSGAE2WEGY,pt,Campismo e Caminhadas,Equipamento de Campismo e Caminhadas
01K7MMNEJRP7PF4AGSGAE2WEGY,es,Camping y Senderismo,Equipo de Camping y Senderismo
01K7MMNEJV32D34T8P2W1MBAZM,en,Travel & Leisure,Travel Services & Leisure Activities
01K7MMNEJV32D34T8P2W1MBAZM,ru,Путешествия и отдых,Туристические услуги и досуг
01K7MMNEJV32D34T8P2W1MBAZM,pt,Viagens e Lazer,Serviços de Viagem e Atividades de Lazer
01K7MMNEJV32D34T8P2W1MBAZM,es,Viajes y Ocio,Servicios de Viaje y Actividades de Ocio
01K7NQPG8FDBG3H2M87J4KHAPB,en,Pet Services,"Pet grooming, training, veterinary, and other pet care services"
01K7NQPG8FDBG3H2M87J4KHAPB,ru,Услуги для животных,"Груминг, дрессировка, ветеринария и другие услуги для животных"
01K7NQPG8FDBG3H2M87J4KHAPB,pt,Serviços para Animais,"Grooming, treinamento, veterinária e outros serviços para animais de estimação"
01K7NQPG8FDBG3H2M87J4KHAPB,es,Servicios para Mascotas,"Peluquería, entrenamiento, veterinaria y otros servicios para mascotas"
01K7NVJHSP2DKCTKN52G4QHA14,en,Financial Services,
01K7NVJHSP2DKCTKN52G4QHA14,ru,Финансовые услуги,"Займы, ломбарды и финансовый консалтинг"
01K7NVJHSP2DKCTKN52G4QHA14,pt,Serviços Financeiros,"Empréstimos, Casas de Penhores e Consultoria Financeira"
01K7NVJHSP2DKCTKN52G4QHA14,es,Servicios Financieros,"Préstamos, Casas de Empeño y Consultoría Financiera"
01K7NWXHAWMX8HMCHVM8QD1551,en,Digital Goods,"Software, Games, Digital Media and Online Services"
01K7NWXHAWMX8HMCHVM8QD1551,ru,Цифровые Товары,"Программное обеспечение, игры, цифровые медиа и онлайн-сервисы"
01K7NWXHAWMX8HMCHVM8QD1551,pt,Produtos Digitais,"Software, Jogos, Mídia Digital e Serviços Online"
01K7NWXHAWMX8HMCHVM8QD1551,es,Productos Digitales,"Software, Juegos, Medios Digitales y Servicios en Línea"
01K7NWZVVFMRVYHD08NBGZZHDE,en,Cryptocurrency & Tokens,"Cryptocurrency, Tokens and Digital Assets"
01K7NWZVVFMRVYHD08NBGZZHDE,ru,Криптовалюта и токены,"Криптовалюта, токены и цифровые активы"
01K7NWZVVFMRVYHD08NBGZZHDE,pt,Criptomoeda e Tokens,"Criptomoeda, Tokens e Ativos Digitais"
01K7NWZVVFMRVYHD08NBGZZHDE,es,Criptomoneda y Tokens,"Criptomoneda, Tokens y Activos Digitales"
01K7NWZVVH1WFAXCW4BD006F77,en,Game Accounts & Assets,"Game Accounts, Items and In-game Assets"
01K7NWZVVH1WFAXCW4BD006F77,ru,Игровые аккаунты и предметы,"Игровые аккаунты, предметы и внутриигровые активы"
01K7NWZVVH1WFAXCW4BD006F77,pt,Contas e Ativos de Jogos,"Contas de Jogos, Itens e Ativos no Jogo"
01K7NWZVVH1WFAXCW4BD006F77,es,Cuentas y Activos de Juegos,"Cuentas de Juegos, Artículos y Activos en el Juego"
01K7NWZVVJWQNJC0NEPYBPQXD2,en,Digital Media,"Movies, Music, E-books and Digital Publications"
01K7NWZVVJWQNJC0NEPYBPQXD2,ru,Цифровые медиа,"Фильмы, музыка, электронные книги и цифровые публикации"
01K7NWZVVJWQNJC0NEPYBPQXD2,pt,Mídia Digital,"Filmes, Música, E-books e Publicações Digitais"
01K7NWZVVJWQNJC0NEPYBPQXD2,es,Medios Digitales,"Películas, Música, Libros Electrónicos y Publicaciones Digitales"
01K7NWZVVMKKNJB584T893XZDA,en,Games,Video Games and Digital Game Licenses
01K7NWZVVMKKNJB584T893XZDA,ru,Игры,Видеоигры и цифровые лицензии на игры
01K7NWZVVMKKNJB584T893XZDA,pt,Jogos,Videogames e Licenças de Jogos Digitais
01K7NWZVVMKKNJB584T893XZDA,es,Juegos,Videojuegos y Licencias de Juegos Digitales
01K7NWZVVQVH20Y525CB123F79,en,Subscriptions & Licenses,Subscriptions and Licenses for Online Services
01K7NWZVVQVH20Y525CB123F79,ru,Подписки и лицензии,Подписки и лицензии на онлайн-сервисы
01K7NWZVVQVH20Y525CB123F79,pt,Assinaturas e Licenças,Assinaturas e Licenças para Serviços Online
01K7NWZVVQVH20Y525CB123F79,es,Suscripciones y Licencias,Suscripciones y Licencias para Servicios en Línea
01K7NZDSCD8SN15P505WZ84DYK,en,Outerwear,"Coats, Jackets and Raincoats"
01K7NZDSCD8SN15P505WZ84DYK,ru,Верхняя одежда,"Пальто, куртки и плащи"
01K7NZDSCD8SN15P505WZ84DYK,pt,Casacos,"Casacos, Jaquetas e Capas de Chuva"
01K7NZDSCD8SN15P505WZ84DYK,es,Abrigos,"Abrigos, Chaquetas e Impermeables"
01K7NZDSCPHGQGPPZ53F6ERA07,en,Pants & Jeans,"Trousers, Jeans and Leggings"
01K7NZDSCPHGQGPPZ53F6ERA07,ru,Брюки и джинсы,"Брюки, джинсы и леггинсы"
01K7NZDSCPHGQGPPZ53F6ERA07,pt,Calças e Jeans,"Calças, Jeans e Leggings"
01K7NZDSCPHGQGPPZ53F6ERA07,es,Pantalones y Vaqueros,"Pantalones, Vaqueros y Leggings"
01K7NZDSCQTY8ZN4MH43X1P875,en,Sportswear,Athletic and Sports Clothing
01K7NZDSCQTY8ZN4MH43X1P875,ru,Спортивная одежда,Спортивная и атлетическая одежда
01K7NZDSCQTY8ZN4MH43X1P875,pt,Roupa Desportiva,Roupas Atléticas e Esportivas
01K7NZDSCQTY8ZN4MH43X1P875,es,Ropa Deportiva,Ropa Atlética y Deportiva
01K7NZDSCRJZBBYZVBH1XN9P38,en,Suits & Blazers,Business Suits and Blazers
01K7NZDSCRJZBBYZVBH1XN9P38,ru,Костюмы и жакеты,Деловые костюмы и жакеты
01K7NZDSCRJZBBYZVBH1XN9P38,pt,Ternos e Blazers,Ternos e Blazers de Negócios
01K7NZDSCRJZBBYZVBH1XN9P38,es,Trajes y Blazers,Trajes de Negocios y Blazers
01K7NZDSCSP414AG90KJY1S0MR,en,Boots,High Boots and Winter Boots
01K7NZDSCSP414AG90KJY1S0MR,ru,Сапоги,Высокие сапоги и зимние сапоги
01K7NZDSCSP414AG90KJY1S0MR,pt,Botas,Botas Altas e Botas de Inverno
01K7NZDSCSP414AG90KJY1S0MR,es,Botas,Botas Altas y Botas de Invierno
01K7NZDSCVS8KQ28YVWVC1VHJM,en,Ankle Boots,Ankle Boots and Booties
01K7NZDSCVS8KQ28YVWVC1VHJM,ru,Ботильоны,Ботильоны и полусапожки
01K7NZDSCVS8KQ28YVWVC1VHJM,pt,Botins,Botins e Botas Curtas
01K7NZDSCVS8KQ28YVWVC1VHJM,es,Botines,Botines y Botas Cortas
01K7NZDSCW472B1CX5823FXVN4,en,Sandals,Sandals and Open-toe Shoes
01K7NZDSCW472B1CX5823FXVN4,ru,Босоножки и сандалии,"Босоножки, сандалии и обувь с открытым носком"
01K7NZDSCW472B1CX5823FXVN4,pt,Sandálias,Sandálias e Sapatos Abertos
01K7NZDSCW472B1CX5823FXVN4,es,Sandalias,Sandalias y Zapatos Abiertos
01K7NZDSCX2JTNPE8N4G9518Q4,en,Sneakers,Sneakers and Athletic Shoes
01K7NZDSCX2JTNPE8N4G9518Q4,ru,Кроссовки,Кроссовки и спортивная обувь
01K7NZDSCX2JTNPE8N4G9518Q4,pt,Tênis,Tênis e Sapatos Atléticos
01K7NZDSCX2JTNPE8N4G9518Q4,es,Zapatillas,Zapatillas y Zapatos Deportivos
01K7NZDSCYB2R48V27MVX1BPKS,en,Slippers,House Slippers and Indoor Footwear
01K7NZDSCYB2R48V27MVX1BPKS,ru,Домашняя обувь,Домашние тапочки и комнатная обувь
01K7NZDSCYB2R48V27MVX1BPKS,pt,Chinelos,Chinelos de Casa e Calçados Internos
01K7NZDSCYB2R48V27MVX1BPKS,es,Zapatillas de Casa,Zapatillas de Casa y Calzado de Interior
01K7NZDSCZX05JK6GGXANQT15W,en,High Heels,High-heeled Shoes and Stilettos
01K7NZDSCZX05JK6GGXANQT15W,ru,Туфли на каблуке,Туфли на высоком каблуке и шпильки
01K7NZDSCZX05JK6GGXANQT15W,pt,Saltos Altos,Sapatos de Salto Alto e Stilettos
01K7NZDSCZX05JK6GGXANQT15W,es,Tacones Altos,Zapatos de Tacón Alto y Stilettos
01K80HJ5J253JTFXMW86T4BM89,en,P2P Delivery,
01K80HJ5J253JTFXMW86T4BM89,ru,Попутная доставка грузов,
01K80HJ5J253JTFXMW86T4BM89,pt,Entrega P2P,
01K80HJ5J253JTFXMW86T4BM89,es,Entrega entre pares,
01K80HJ5J2GCGTT6G8WBV0JE41,en,Carpooling,
01K80HJ5J2GCGTT6G8WBV0JE41,ru,Совместные поездки,
01K80HJ5J2GCGTT6G8WBV0JE41,pt,Carona compartilhada,
01K80HJ5J2GCGTT6G8WBV0JE41,es,Viajes compartidos,
01K80HM8KZFQW9J5N2XVTP4RYE,en,Lost & Found,
01K80HM8KZFQW9J5N2XVTP4RYE,ru,Бюро находок,
01K80HM8KZFQW9J5N2XVTP4RYE,pt,Achados e perdidos,
01K80HM8KZFQW9J5N2XVTP4RYE,es,Objetos perdidos,
01K80KHV8N1RSZKHZMNVJYC2SJ,en,Arbitration & Mediation,
01K80KHV8N1RSZKHZMNVJYC2SJ,ru,Арбитраж и медиация,"Альтернативное разрешение споров, арбитраж и медиация"
01K80KHV8N1RSZKHZMNVJYC2SJ,pt,Arbitragem e Mediação,"Resolução alternativa de disputas, arbitragem e mediação"
01K80KHV8N1RSZKHZMNVJYC2SJ,es,Arbitraje y Mediación,"Resolución alternativa de disputas, arbitraje y mediación"
01K9MSBCH9FVVCV3DFJPC17Y2H,en,Cafe & Restaurant,Cafes and restaurants
01K9MSBCH9FVVCV3DFJPC17Y2H,ru,Кафе и рестораны,Кафе и рестораны
